lat,lon,capacity,region_id,station_id
35.760442,139.573145,8,9,2160
35.748395,139.605958,3,9,2158
35.7547,139.601497,4,9,2174
35.746956,139.600798,3,9,2176
35.745607,139.573947,4,9,2175
35.739633,139.570457,4,9,2179
35.742755,139.568335,3,9,2178
35.733195,139.612327,4,9,2193
35.745272,139.604579,5,9,2194
35.751438,139.641265,8,9,686
35.756846,139.652154,11,9,687
35.740378,139.667502,7,9,688
35.759827,139.659121,12,9,844
35.767129,139.664365,10,9,1064
35.726728,139.65874,4,9,1096
35.728268,139.649188,7,9,1097
35.730428,139.648704,5,9,1098
35.736378,139.632485,3,9,1099
35.740321,139.631256,3,9,1100
35.748092,139.636587,4,9,1126
35.757298,139.664139,4,9,1127
35.759774,139.654529,4,9,1128
35.768105,139.646049,6,9,1170
35.735428,139.652379,10,9,1332
35.735585,139.652544,5,9,1333
35.738585,139.653396,18,9,1337
35.749388,139.651824,5,9,1349
35.75312,139.65661,4,9,1350
35.747038,139.667965,5,9,1357
35.750547,139.66707,3,9,1358
35.756575,139.669689,4,9,1359
35.743962,139.670315,7,9,1356
35.767627,139.65243,4,9,1480
35.73701,139.627244,8,9,1567
35.738427,139.632251,3,9,1568
35.755137,139.661208,3,9,1569
35.755773,139.661913,3,9,1570
35.765979,139.64931,3,9,1571
35.74097,139.63836,8,9,1650
35.764452,139.666299,6,9,2105
35.528801,139.694661,8,11,10658
35.513644,139.712594,5,11,10659
35.523754,139.746356,4,11,10660
35.527562,139.737102,8,11,10661
35.513548,139.697176,8,11,10662
35.537434,139.744509,13,11,10663
35.519137,139.705791,3,11,10677
35.526238,139.72907,10,11,10678
35.529781,139.727511,2,11,10679
35.506142,139.701005,10,11,10699
35.528868,139.737762,5,11,10715
35.533627,139.700527,20,11,10751
35.528361,139.696499,10,11,10752
35.537163,139.729625,9,11,10760
35.52928,139.722762,5,11,10761
35.515344,139.722229,8,11,10762
35.529519,139.704845,8,11,10774
35.540589,139.752918,11,11,10858
35.514643,139.706285,5,11,205
35.532615,139.700332,3,11,928
35.524976,139.697495,4,11,1583
35.525854,139.717848,5,11,2196
